Created as New Dataset,Sample 052 By Administrator Date Tuesday, October 29 2019
cm-1,A,
1452.25,0.5124,
1452.13,0.5122,
1452,0.5123,
1451.88,0.5128,
1451.75,0.5135,
1451.63,0.5144,
1451.5,0.5152,
1451.38,0.5156,
1451.25,0.5153,
1451.13,0.5147,
1451,0.5143,
1450.88,0.5141,
1450.75,0.5143,
1450.63,0.5145,
1450.5,0.5146,
1450.38,0.5143,
1450.25,0.5138,
1450.13,0.5134,
1450,0.5131,
1449.88,0.5129,
1449.75,0.5128,
1449.63,0.5128,
1449.5,0.5128,
1449.38,0.5132,
1449.25,0.5139,
1449.13,0.5145,
1449,0.5146,
1448.88,0.5139,
1448.75,0.5129,
1448.63,0.5122,
1448.5,0.5123,
1448.38,0.5124,
1448.25,0.5122,
1448.13,0.5116,
1448,0.5111,
1447.88,0.5111,
1447.75,0.5114,
1447.63,0.5116,
1447.5,0.5119,
1447.38,0.5123,
1447.25,0.5125,
1447.13,0.5125,
1447,0.5124,
1446.88,0.5125,
1446.75,0.5128,
1446.63,0.5128,
1446.5,0.5126,
1446.38,0.5124,
1446.25,0.5123,
1446.13,0.5124,
1446,0.5127,
1445.88,0.513,
1445.75,0.513,
1445.63,0.5128,
1445.5,0.5125,
1445.38,0.5124,
1445.25,0.5125,
1445.13,0.5127,
1445,0.5128,
1444.88,0.5127,
1444.75,0.5123,
1444.63,0.5119,
1444.5,0.5116,
1444.38,0.5119,
1444.25,0.5124,
1444.13,0.5128,
1444,0.5127,
1443.88,0.5123,
1443.75,0.512,
1443.63,0.5118,
1443.5,0.512,
1443.38,0.5124,
1443.25,0.5127,
1443.13,0.5126,
1443,0.5124,
1442.88,0.5122,
1442.75,0.5124,
1442.63,0.5127,
1442.5,0.513,
1442.38,0.513,
1442.25,0.5128,
1442.13,0.5124,
1442,0.5122,
1441.88,0.5121,
1441.75,0.5121,
1441.63,0.512,
1441.5,0.512,
1441.38,0.5121,
1441.25,0.5125,
1441.13,0.5132,
1441,0.5138,
1440.88,0.5142,
1440.75,0.5142,
1440.63,0.5139,
1440.5,0.5136,
1440.38,0.5134,
1440.25,0.5136,
1440.13,0.5139,
1440,0.514,
1439.88,0.5138,
1439.75,0.5133,
1439.63,0.5128,
1439.5,0.5125,
1439.38,0.5123,
1439.25,0.5122,
1439.13,0.5122,
1439,0.512,
1438.88,0.5115,
1438.75,0.5111,
1438.63,0.511,
1438.5,0.5113,
1438.38,0.5119,
1438.25,0.5125,
1438.13,0.5129,
1438,0.5129,
1437.88,0.5127,
1437.75,0.5124,
1437.63,0.512,
1437.5,0.5119,
1437.38,0.5118,
1437.25,0.5107,
1437.13,0.5087,
1437,0.5087,
1436.88,0.5098,
1436.75,0.5092,
1436.63,0.5077,
1436.5,0.5069,
1436.38,0.5075,
1436.25,0.5085,
1436.13,0.5096,
1436,0.5105,
1435.88,0.5116,
1435.75,0.5126,
1435.63,0.5135,
1435.5,0.5141,
1435.38,0.5147,
1435.25,0.5153,
1435.13,0.516,
1435,0.5166,
1434.88,0.5168,
1434.75,0.5164,
1434.63,0.5156,
1434.5,0.5148,
1434.38,0.5142,
1434.25,0.514,
1434.13,0.514,
1434,0.514,
1433.88,0.5138,
1433.75,0.5136,
1433.63,0.5133,
1433.5,0.513,
1433.38,0.5126,
1433.25,0.5121,
1433.13,0.5116,
1433,0.5114,
1432.88,0.5114,
1432.75,0.5116,
1432.63,0.5119,
1432.5,0.5123,
1432.38,0.5125,
1432.25,0.5126,
1432.13,0.513,
1432,0.5136,
1431.88,0.5142,
1431.75,0.5144,
1431.63,0.5143,
1431.5,0.514,
1431.38,0.5137,
1431.25,0.5136,
1431.13,0.5136,
1431,0.5135,
1430.88,0.5132,
1430.75,0.5127,
1430.63,0.5121,
1430.5,0.5118,
1430.38,0.5117,
1430.25,0.5117,
1430.13,0.5116,
1430,0.5115,
1429.88,0.5115,
1429.75,0.5112,
1429.63,0.5108,
1429.5,0.5108,
1429.38,0.5114,
1429.25,0.5123,
1429.13,0.5127,
1429,0.5125,
1428.88,0.5122,
1428.75,0.5124,
1428.63,0.5129,
1428.5,0.5136,
1428.38,0.5142,
1428.25,0.5144,
1428.13,0.5141,
1428,0.5133,
1427.88,0.5127,
1427.75,0.5125,
1427.63,0.5126,
1427.5,0.5127,
1427.38,0.5127,
1427.25,0.5126,
1427.13,0.5125,
1427,0.5126,
1426.88,0.5129,
1426.75,0.5132,
1426.63,0.5134,
1426.5,0.5135,
1426.38,0.5138,
1426.25,0.5143,
1426.13,0.5147,
1426,0.5147,
1425.88,0.5144,
1425.75,0.514,
1425.63,0.5135,
1425.5,0.5132,
1425.38,0.5131,
1425.25,0.5134,
1425.13,0.5138,
1425,0.514,
1424.88,0.5139,
1424.75,0.5138,
1424.63,0.5134,
1424.5,0.5126,
1424.38,0.5113,
1424.25,0.5103,
1424.13,0.5099,
1424,0.5101,
1423.88,0.5107,
1423.75,0.5114,
1423.63,0.5122,
1423.5,0.5128,
1423.38,0.5131,
1423.25,0.5134,
1423.13,0.5141,
1423,0.5149,
1422.88,0.5155,
1422.75,0.5158,
1422.63,0.5159,
1422.5,0.5158,
1422.38,0.5155,
1422.25,0.5153,
1422.13,0.5158,
1422,0.5167,
1421.88,0.5174,
1421.75,0.5176,
1421.63,0.517,
1421.5,0.516,
1421.38,0.515,
1421.25,0.5144,
1421.13,0.5143,
1421,0.5144,
1420.88,0.5143,
1420.75,0.5141,
1420.63,0.5141,
1420.5,0.5143,
1420.38,0.5145,
1420.25,0.5146,
1420.13,0.5149,
1420,0.5151,
1419.88,0.5139,
1419.75,0.5116,
1419.63,0.5114,
1419.5,0.5128,
1419.38,0.5133,
1419.25,0.513,
1419.13,0.5124,
1419,0.512,
1418.88,0.5124,
1418.75,0.5132,
1418.63,0.5139,
1418.5,0.5142,
1418.38,0.5141,
1418.25,0.5138,
1418.13,0.5133,
1418,0.5128,
1417.88,0.5126,
1417.75,0.5127,
1417.63,0.5128,
1417.5,0.5131,
1417.38,0.5133,
1417.25,0.5133,
1417.13,0.5132,
1417,0.5132,
1416.88,0.5134,
1416.75,0.5137,
1416.63,0.5136,
1416.5,0.5132,
1416.38,0.5127,
1416.25,0.5124,
1416.13,0.5126,
1416,0.513,
1415.88,0.5133,
1415.75,0.5133,
1415.63,0.5133,
1415.5,0.5135,
1415.38,0.5138,
1415.25,0.5139,
1415.13,0.5137,
1415,0.5134,
1414.88,0.5133,
1414.75,0.5134,
1414.63,0.5138,
1414.5,0.5142,
1414.38,0.5146,
1414.25,0.5149,
1414.13,0.5151,
1414,0.5154,
1413.88,0.5158,
1413.75,0.5164,
1413.63,0.5168,
1413.5,0.5172,
1413.38,0.5173,
1413.25,0.517,
1413.13,0.5165,
1413,0.5161,
1412.88,0.5159,
1412.75,0.516,
1412.63,0.5161,
1412.5,0.5162,
1412.38,0.5164,
1412.25,0.5167,
1412.13,0.517,
1412,0.517,
1411.88,0.5167,
1411.75,0.516,
1411.63,0.5152,
1411.5,0.5145,
1411.38,0.5142,
1411.25,0.5143,
1411.13,0.5144,
1411,0.5145,
1410.88,0.5146,
1410.75,0.5145,
1410.63,0.5144,
1410.5,0.5145,
1410.38,0.5147,
1410.25,0.5149,
1410.13,0.5148,
1410,0.5144,
1409.88,0.5138,
1409.75,0.5135,
1409.63,0.5133,
1409.5,0.5134,
1409.38,0.5136,
1409.25,0.5138,
1409.13,0.5139,
1409,0.5141,
1408.88,0.5146,
1408.75,0.5153,
1408.63,0.5157,
1408.5,0.5158,
1408.38,0.5154,
1408.25,0.515,
1408.13,0.5147,
1408,0.5146,
1407.88,0.5148,
1407.75,0.515,
1407.63,0.5149,
1407.5,0.5147,
1407.38,0.5144,
1407.25,0.5142,
1407.13,0.514,
1407,0.5138,
1406.88,0.5136,
1406.75,0.5136,
1406.63,0.5137,
1406.5,0.5137,
1406.38,0.5139,
1406.25,0.5141,
1406.13,0.5143,
1406,0.5144,
1405.88,0.5142,
1405.75,0.5138,
1405.63,0.5136,
1405.5,0.5135,
1405.38,0.5132,
1405.25,0.5127,
1405.13,0.512,
1405,0.5116,
1404.88,0.5117,
1404.75,0.5119,
1404.63,0.5123,
1404.5,0.5131,
1404.38,0.514,
1404.25,0.5146,
1404.13,0.5145,
1404,0.5142,
1403.88,0.5141,
1403.75,0.5141,
1403.63,0.5142,
1403.5,0.5142,
1403.38,0.5141,
1403.25,0.5141,
1403.13,0.5143,
1403,0.5145,
1402.88,0.5147,
1402.75,0.5148,
1402.63,0.5145,
1402.5,0.5142,
1402.38,0.5141,
1402.25,0.514,
1402.13,0.514,
1402,0.514,
1401.88,0.5141,
1401.75,0.514,
1401.63,0.5139,
1401.5,0.5139,
1401.38,0.5142,
1401.25,0.5148,
1401.13,0.5154,
1401,0.5158,
1400.88,0.5161,
1400.75,0.5162,
1400.63,0.5161,
1400.5,0.516,
1400.38,0.5158,
1400.25,0.5155,
1400.13,0.5147,
1400,0.5138,
1399.88,0.5134,
1399.75,0.5135,
1399.63,0.5135,
1399.5,0.5132,
1399.38,0.5127,
1399.25,0.5124,
1399.13,0.5127,
1399,0.513,
1398.88,0.5134,
1398.75,0.5137,
1398.63,0.5139,
1398.5,0.5142,
1398.38,0.5142,
1398.25,0.5142,
1398.13,0.5141,
1398,0.5138,
1397.88,0.5135,
1397.75,0.5137,
1397.63,0.5144,
1397.5,0.5149,
1397.38,0.5151,
1397.25,0.5152,
1397.13,0.5156,
1397,0.516,
1396.88,0.5164,
1396.75,0.5165,
1396.63,0.5166,
1396.5,0.5167,
1396.38,0.517,
1396.25,0.5174,
1396.13,0.5179,
1396,0.5183,
1395.88,0.5184,
1395.75,0.5185,
1395.63,0.5186,
1395.5,0.5185,
1395.38,0.5182,
1395.25,0.518,
1395.13,0.5182,
1395,0.5186,
1394.88,0.5189,
1394.75,0.5193,
1394.63,0.5199,
1394.5,0.5205,
1394.38,0.5209,
1394.25,0.5209,
1394.13,0.5207,
1394,0.5207,
1393.88,0.5212,
1393.75,0.5223,
1393.63,0.5232,
1393.5,0.5237,
1393.38,0.524,
1393.25,0.5243,
1393.13,0.5244,
1393,0.5245,
1392.88,0.525,
1392.75,0.5259,
1392.63,0.5267,
1392.5,0.5272,
1392.38,0.5274,
1392.25,0.5277,
1392.13,0.5281,
1392,0.5285,
1391.88,0.5292,
1391.75,0.53,
1391.63,0.5308,
1391.5,0.5315,
1391.38,0.5322,
1391.25,0.5329,
1391.13,0.5336,
1391,0.5343,
1390.88,0.5351,
1390.75,0.5359,
1390.63,0.5365,
1390.5,0.5367,
1390.38,0.5369,
1390.25,0.5375,
1390.13,0.5385,
1390,0.5399,
1389.88,0.5413,
1389.75,0.5423,
1389.63,0.5428,
1389.5,0.543,
1389.38,0.5437,
1389.25,0.5451,
1389.13,0.5469,
1389,0.5486,
1388.88,0.5503,
1388.75,0.5519,
1388.63,0.5535,
1388.5,0.5552,
1388.38,0.5571,
1388.25,0.5596,
1388.13,0.5623,
1388,0.564,
1387.88,0.5643,
1387.75,0.5638,
1387.63,0.5631,
1387.5,0.563,
1387.38,0.5634,
1387.25,0.5642,
1387.13,0.5654,
1387,0.5672,
1386.88,0.5695,
1386.75,0.5719,
1386.63,0.5741,
1386.5,0.576,
1386.38,0.5776,
1386.25,0.5783,
1386.13,0.5782,
1386,0.5785,
1385.88,0.5805,
1385.75,0.5843,
1385.63,0.5883,
1385.5,0.5906,
1385.38,0.5905,
1385.25,0.589,
1385.13,0.5877,
1385,0.5881,
1384.88,0.5912,
1384.75,0.5967,
1384.63,0.6028,
1384.5,0.6072,
1384.38,0.6084,
1384.25,0.6067,
1384.13,0.6042,
1384,0.6034,
1383.88,0.6059,
1383.75,0.6112,
1383.63,0.6175,
1383.5,0.6227,
1383.38,0.6253,
1383.25,0.625,
1383.13,0.6225,
1383,0.6196,
1382.88,0.6185,
1382.75,0.6208,
1382.63,0.6262,
1382.5,0.6329,
1382.38,0.6388,
1382.25,0.6423,
1382.13,0.6428,
1382,0.6406,
1381.88,0.6378,
1381.75,0.6363,
1381.63,0.6379,
1381.5,0.6432,
1381.38,0.6512,
1381.25,0.6594,
1381.13,0.6644,
1381,0.6643,
1380.88,0.6608,
1380.75,0.6565,
1380.63,0.6539,
1380.5,0.6543,
1380.38,0.6592,
1380.25,0.6688,
1380.13,0.68,
1380,0.6874,
1379.88,0.688,
1379.75,0.683,
1379.63,0.6758,
1379.5,0.6699,
1379.38,0.6682,
1379.25,0.6734,
1379.13,0.6852,
1379,0.6993,
1378.88,0.7092,
1378.75,0.7111,
1378.63,0.7054,
1378.5,0.6959,
1378.38,0.6873,
1378.25,0.6842,
1378.13,0.6893,
1378,0.7013,
1377.88,0.7149,
1377.75,0.7243,
1377.63,0.7261,
1377.5,0.721,
1377.38,0.7123,
1377.25,0.7045,
1377.13,0.7008,
1377,0.7026,
1376.88,0.7105,
1376.75,0.7229,
1376.63,0.7352,
1376.5,0.7414,
1376.38,0.7385,
1376.25,0.7299,
1376.13,0.721,
1376,0.7149,
1375.88,0.7125,
1375.75,0.7157,
1375.63,0.7261,
1375.5,0.7404,
1375.38,0.7509,
1375.25,0.7517,
1375.13,0.7449,
1375,0.7355,
1374.88,0.7265,
1374.75,0.7195,
1374.63,0.7178,
1374.5,0.7248,
1374.38,0.739,
1374.25,0.7533,
1374.13,0.7604,
1374,0.7582,
1373.88,0.7494,
1373.75,0.7379,
1373.63,0.7279,
1373.5,0.7236,
1373.38,0.728,
1373.25,0.74,
1373.13,0.7542,
1373,0.7635,
1372.88,0.7635,
1372.75,0.7549,
1372.63,0.742,
1372.5,0.7294,
1372.38,0.7213,
1372.25,0.72,
1372.13,0.7258,
1372,0.7363,
1371.88,0.7471,
1371.75,0.7528,
1371.63,0.7505,
1371.5,0.7413,
1371.38,0.7293,
1371.25,0.7187,
1371.13,0.7122,
1371,0.7111,
1370.88,0.7157,
1370.75,0.7241,
1370.63,0.7319,
1370.5,0.7342,
1370.38,0.7295,
1370.25,0.7201,
1370.13,0.7093,
1370,0.6995,
1369.88,0.6927,
1369.75,0.6907,
1369.63,0.6942,
1369.5,0.7008,
1369.38,0.7066,
1369.25,0.7085,
1369.13,0.7054,
1369,0.6976,
1368.88,0.6865,
1368.75,0.675,
1368.63,0.6666,
1368.5,0.6638,
1368.38,0.6658,
1368.25,0.6698,
1368.13,0.6726,
1368,0.6723,
1367.88,0.668,
1367.75,0.6597,
1367.63,0.6485,
1367.5,0.6374,
1367.38,0.6295,
1367.25,0.6262,
1367.13,0.6262,
1367,0.6269,
1366.88,0.6269,
1366.75,0.6255,
1366.63,0.6221,
1366.5,0.6156,
1366.38,0.6066,
1366.25,0.5977,
1366.13,0.5916,
1366,0.589,
1365.88,0.5886,
1365.75,0.5884,
1365.63,0.5878,
1365.5,0.5866,
1365.38,0.5841,
1365.25,0.5794,
1365.13,0.5731,
1365,0.567,
1364.88,0.5629,
1364.75,0.5608,
1364.63,0.5597,
1364.5,0.5587,
1364.38,0.5583,
1364.25,0.5584,
1364.13,0.5581,
1364,0.5563,
1363.88,0.5535,
1363.75,0.5507,
1363.63,0.5489,
1363.5,0.5484,
1363.38,0.5487,
1363.25,0.5494,
1363.13,0.5501,
1363,0.5502,
1362.88,0.5499,
1362.75,0.5506,
1362.63,0.5537,
1362.5,0.5611,
1362.38,0.5752,
1362.25,0.5983,
1362.13,0.6308,
1362,0.6698,
1361.88,0.7094,
1361.75,0.7441,
1361.63,0.7708,
1361.5,0.7895,
1361.38,0.8017,
1361.25,0.809,
1361.13,0.8122,
1361,0.8111,
1360.88,0.8058,
1360.75,0.7975,
1360.63,0.7883,
1360.5,0.7798,
1360.38,0.7717,
1360.25,0.7632,
1360.13,0.7546,
1360,0.747,
1359.88,0.7411,
1359.75,0.7363,
1359.63,0.7312,
1359.5,0.725,
1359.38,0.7178,
1359.25,0.7104,
1359.13,0.7035,
1359,0.6969,
1358.88,0.6902,
1358.75,0.684,
1358.63,0.6796,
1358.5,0.6781,
1358.38,0.679,
1358.25,0.6801,
1358.13,0.6792,
1358,0.6757,
1357.88,0.6712,
1357.75,0.6676,
1357.63,0.6657,
1357.5,0.6646,
1357.38,0.6639,
1357.25,0.6647,
1357.13,0.6683,
1357,0.6736,
1356.88,0.677,
1356.75,0.6755,
1356.63,0.6697,
1356.5,0.663,
1356.38,0.6582,
1356.25,0.6555,
1356.13,0.654,
1356,0.6535,
1355.88,0.6556,
1355.75,0.6612,
1355.63,0.6687,
1355.5,0.6735,
1355.38,0.6721,
1355.25,0.6657,
1355.13,0.6591,
1355,0.6554,
1354.88,0.6541,
1354.75,0.6527,
1354.63,0.6512,
1354.5,0.6528,
1354.38,0.6596,
1354.25,0.6697,
1354.13,0.6769,
1354,0.6769,
1353.88,0.6713,
1353.75,0.6654,
1353.63,0.6623,
1353.5,0.6607,
1353.38,0.6586,
1353.25,0.6575,
1353.13,0.6611,
1353,0.6708,
1352.88,0.6827,
1352.75,0.6909,
1352.63,0.6923,
1352.5,0.6889,
1352.38,0.6839,
1352.25,0.6787,
1352.13,0.6729,
1352,0.6674,
1351.88,0.6654,
1351.75,0.6697,
1351.63,0.6797,
1351.5,0.6915,
1351.38,0.7001,
1351.25,0.7026,
1351.13,0.6996,
1351,0.6935,
1350.88,0.6863,
1350.75,0.6798,
1350.63,0.6757,
1350.5,0.6752,
1350.38,0.679,
1350.25,0.6871,
1350.13,0.698,
1350,0.7085,
1349.88,0.7139,
1349.75,0.7113,
1349.63,0.7026,
1349.5,0.693,
1349.38,0.6862,
1349.25,0.6828,
1349.13,0.6814,
1349,0.6825,
1348.88,0.6886,
1348.75,0.7006,
1348.63,0.7141,
1348.5,0.7209,
1348.38,0.7164,
1348.25,0.7044,
1348.13,0.6933,
1348,0.6871,
1347.88,0.6841,
1347.75,0.6809,
1347.63,0.6782,
1347.5,0.6804,
1347.38,0.6897,
1347.25,0.7022,
1347.13,0.7098,
1347,0.7082,
1346.88,0.7005,
1346.75,0.6928,
1346.63,0.6875,
1346.5,0.6825,
1346.38,0.676,
1346.25,0.6707,
1346.13,0.6715,
1346,0.68,
1345.88,0.6921,
1345.75,0.7012,
1345.63,0.704,
1345.5,0.7016,
1345.38,0.6968,
1345.25,0.6912,
1345.13,0.6849,
1345,0.679,
1344.88,0.6758,
1344.75,0.6771,
1344.63,0.683,
1344.5,0.6913,
1344.38,0.6994,
1344.25,0.7052,
1344.13,0.7072,
1344,0.704,
1343.88,0.6959,
1343.75,0.6857,
1343.63,0.6773,
1343.5,0.6726,
1343.38,0.6712,
1343.25,0.6715,
1343.13,0.6736,
1343,0.6786,
1342.88,0.6855,
1342.75,0.6905,
1342.63,0.6893,
1342.5,0.6818,
1342.38,0.6719,
1342.25,0.6646,
1342.13,0.6613,
1342,0.6595,
1341.88,0.6572,
1341.75,0.6556,
1341.63,0.6578,
1341.5,0.6645,
1341.38,0.6717,
1341.25,0.6734,
1341.13,0.6682,
1341,0.6599,
1340.88,0.6532,
1340.75,0.6489,
1340.63,0.6449,
1340.5,0.6398,
1340.38,0.6359,
1340.25,0.637,
1340.13,0.6437,
1340,0.6523,
1339.88,0.657,
1339.75,0.6556,
1339.63,0.6503,
1339.5,0.6449,
1339.38,0.6404,
1339.25,0.6355,
1339.13,0.63,
1339,0.6257,
1338.88,0.6247,
1338.75,0.6275,
1338.63,0.6325,
1338.5,0.6369,
1338.38,0.6386,
1338.25,0.6373,
1338.13,0.634,
1338,0.6295,
1337.88,0.6239,
1337.75,0.6179,
1337.63,0.6134,
1337.5,0.6117,
1337.38,0.6128,
1337.25,0.6149,
1337.13,0.6171,
1337,0.6194,
1336.88,0.6216,
1336.75,0.6223,
1336.63,0.6197,
1336.5,0.6137,
1336.38,0.6068,
1336.25,0.6021,
1336.13,0.601,
1336,0.602,
1335.88,0.6028,
1335.75,0.6028,
1335.63,0.6036,
1335.5,0.6066,
1335.38,0.6102,
1335.25,0.6111,
1335.13,0.6078,
1335,0.602,
1334.88,0.597,
1334.75,0.5944,
1334.63,0.5931,
1334.5,0.5915,
1334.38,0.5893,
1334.25,0.5881,
1334.13,0.5895,
1334,0.5927,
1333.88,0.5951,
1333.75,0.5944,
1333.63,0.5912,
1333.5,0.5876,
1333.38,0.5853,
1333.25,0.5837,
1333.13,0.5818,
1333,0.5794,
1332.88,0.5778,
1332.75,0.5777,
1332.63,0.579,
1332.5,0.5803,
1332.38,0.5805,
1332.25,0.5791,
1332.13,0.5772,
1332,0.5756,
1331.88,0.5742,
1331.75,0.5722,
1331.63,0.5695,
1331.5,0.5671,
1331.38,0.5659,
1331.25,0.5661,
1331.13,0.5667,
1331,0.5671,
1330.88,0.5672,
1330.75,0.5671,
1330.63,0.5669,
1330.5,0.5664,
1330.38,0.5652,
1330.25,0.5636,
1330.13,0.5618,
1330,0.5607,
1329.88,0.5603,
1329.75,0.5603,
1329.63,0.5601,
1329.5,0.5599,
1329.38,0.56,
1329.25,0.5603,
1329.13,0.5599,
1329,0.5583,
1328.88,0.5559,
1328.75,0.5538,
1328.63,0.5527,
1328.5,0.5525,
1328.38,0.5521,
1328.25,0.5511,
1328.13,0.5499,
1328,0.5492,
1327.88,0.5496,
1327.75,0.5505,
1327.63,0.5506,
1327.5,0.5494,
1327.38,0.5475,
1327.25,0.5461,
1327.13,0.5455,
1327,0.5452,
1326.88,0.5445,
1326.75,0.5433,
1326.63,0.5423,
1326.5,0.5422,
1326.38,0.543,
1326.25,0.544,
1326.13,0.5448,
1326,0.5448,
1325.88,0.5441,
1325.75,0.5429,
1325.63,0.5414,
1325.5,0.5399,
1325.38,0.5386,
1325.25,0.5378,
1325.13,0.5375,
1325,0.5376,
1324.88,0.538,
1324.75,0.5386,
1324.63,0.5394,
1324.5,0.5399,
1324.38,0.5397,
1324.25,0.5386,
1324.13,0.5368,
1324,0.5351,
1323.88,0.5336,
1323.75,0.5327,
1323.63,0.5322,
1323.5,0.532,
1323.38,0.5318,
1323.25,0.5317,
1323.13,0.532,
1323,0.5326,
1322.88,0.5334,
1322.75,0.5338,
1322.63,0.5339,
1322.5,0.5338,
1322.38,0.5339,
1322.25,0.5346,
1322.13,0.5359,
1322,0.5371,
1321.88,0.5379,
1321.75,0.5377,
1321.63,0.537,
1321.5,0.536,
1321.38,0.5348,
1321.25,0.5332,
1321.13,0.5311,
1321,0.5289,
1320.88,0.5271,
1320.75,0.526,
1320.63,0.5255,
1320.5,0.5254,
1320.38,0.5252,
1320.25,0.5249,
1320.13,0.5246,
1320,0.5247,
1319.88,0.5249,
1319.75,0.5251,
1319.63,0.5249,
1319.5,0.5245,
1319.38,0.5241,
1319.25,0.5237,
1319.13,0.5232,
1319,0.5228,
1318.88,0.5225,
1318.75,0.5227,
1318.63,0.5232,
1318.5,0.5241,
1318.38,0.5248,
1318.25,0.5249,
1318.13,0.5245,
1318,0.5238,
1317.88,0.5233,
1317.75,0.5231,
1317.63,0.5231,
1317.5,0.5233,
1317.38,0.5234,
1317.25,0.5238,
1317.13,0.5245,
1317,0.5253,
1316.88,0.5257,
1316.75,0.5253,
1316.63,0.5244,
1316.5,0.5234,
1316.38,0.5226,
1316.25,0.5219,
1316.13,0.5212,
1316,0.5204,
1315.88,0.5195,
1315.75,0.519,
1315.63,0.5191,
1315.5,0.5196,
1315.38,0.5201,
1315.25,0.5203,
1315.13,0.5201,
1315,0.5197,
1314.88,0.5196,
1314.75,0.52,
1314.63,0.5207,
1314.5,0.5215,
1314.38,0.5219,
1314.25,0.5217,
1314.13,0.5212,
1314,0.5205,
1313.88,0.52,
1313.75,0.5198,
1313.63,0.5198,
1313.5,0.5201,
1313.38,0.5207,
1313.25,0.5215,
1313.13,0.5221,
1313,0.5221,
1312.88,0.5213,
1312.75,0.5197,
1312.63,0.5181,
1312.5,0.517,
1312.38,0.5165,
1312.25,0.5163,
1312.13,0.5163,
1312,0.5164,
1311.88,0.5164,
1311.75,0.5163,
1311.63,0.5161,
1311.5,0.516,
1311.38,0.516,
1311.25,0.5161,
1311.13,0.5162,
1311,0.5163,
1310.88,0.5165,
1310.75,0.5167,
1310.63,0.5169,
1310.5,0.5173,
1310.38,0.5179,
1310.25,0.5188,
1310.13,0.5204,
1310,0.5229,
1309.88,0.5258,
1309.75,0.528,
1309.63,0.5285,
1309.5,0.5269,
1309.38,0.5241,
1309.25,0.5213,
1309.13,0.5191,
1309,0.5178,
1308.88,0.5172,
1308.75,0.5169,
1308.63,0.5167,
1308.5,0.5163,
1308.38,0.5159,
1308.25,0.5156,
1308.13,0.5156,
1308,0.5158,
1307.88,0.5164,
1307.75,0.517,
1307.63,0.5176,
1307.5,0.5181,
1307.38,0.5184,
1307.25,0.5188,
1307.13,0.519,
1307,0.5191,
1306.88,0.5188,
1306.75,0.5183,
1306.63,0.5177,
1306.5,0.5174,
1306.38,0.5179,
1306.25,0.5186,
1306.13,0.5193,
1306,0.5193,
1305.88,0.5189,
1305.75,0.5181,
1305.63,0.5173,
1305.5,0.5166,
1305.38,0.516,
1305.25,0.5156,
1305.13,0.5157,
1305,0.5164,
1304.88,0.5177,
1304.75,0.5194,
1304.63,0.5207,
1304.5,0.521,
1304.38,0.5201,
1304.25,0.5184,
1304.13,0.5168,
1304,0.5156,
1303.88,0.5151,
1303.75,0.5149,
1303.63,0.5147,
1303.5,0.5144,
1303.38,0.514,
1303.25,0.5138,
1303.13,0.5139,
1303,0.5141,
1302.88,0.5141,
1302.75,0.514,
1302.63,0.5137,
1302.5,0.5135,
1302.38,0.5137,
1302.25,0.514,
1302.13,0.5142,
1302,0.5143,
1301.88,0.5141,
1301.75,0.5138,
1301.63,0.5139,
1301.5,0.5143,
1301.38,0.5151,
1301.25,0.5158,
1301.13,0.5164,
1301,0.5168,
1300.88,0.517,
1300.75,0.5172,
1300.63,0.5174,
1300.5,0.5176,
1300.38,0.5177,
1300.25,0.5177,
1300.13,0.5176,
1300,0.5173,
1299.88,0.517,
1299.75,0.5165,
1299.63,0.516,
1299.5,0.5156,
1299.38,0.5153,
1299.25,0.5151,
1299.13,0.5149,
1299,0.5148,
1298.88,0.5147,
1298.75,0.5147,
1298.63,0.5146,
1298.5,0.5145,
1298.38,0.5146,
1298.25,0.5149,
1298.13,0.5155,
1298,0.516,
1297.88,0.5162,
1297.75,0.5161,
1297.63,0.5159,
1297.5,0.5161,
1297.38,0.5167,
1297.25,0.5175,
1297.13,0.5182,
1297,0.5183,
1296.88,0.5179,
1296.75,0.5173,
1296.63,0.5169,
1296.5,0.5169,
1296.38,0.5174,
1296.25,0.5183,
1296.13,0.5197,
1296,0.5209,
1295.88,0.5212,
1295.75,0.5206,
1295.63,0.5192,
1295.5,0.5178,
1295.38,0.5166,
1295.25,0.5158,
1295.13,0.5153,
1295,0.5153,
1294.88,0.5158,
1294.75,0.5166,
1294.63,0.5177,
1294.5,0.5187,
1294.38,0.5194,
1294.25,0.5197,
1294.13,0.5194,
1294,0.5188,
1293.88,0.5179,
1293.75,0.517,
1293.63,0.5163,
1293.5,0.5161,
1293.38,0.5161,
1293.25,0.5166,
1293.13,0.5173,
1293,0.5182,
1292.88,0.5191,
1292.75,0.5199,
1292.63,0.5203,
1292.5,0.5203,
1292.38,0.5198,
1292.25,0.5189,
1292.13,0.5177,
1292,0.5166,
1291.88,0.5156,
1291.75,0.5149,
1291.63,0.5145,
1291.5,0.5144,
1291.38,0.5144,
1291.25,0.5144,
1291.13,0.5144,
1291,0.5144,
1290.88,0.5145,
1290.75,0.5145,
1290.63,0.5146,
1290.5,0.5146,
1290.38,0.5145,
1290.25,0.5143,
1290.13,0.514,
1290,0.5139,
1289.88,0.5142,
1289.75,0.5148,
1289.63,0.5153,
1289.5,0.5154,
1289.38,0.5154,
1289.25,0.5155,
1289.13,0.5158,
1289,0.5166,
1288.88,0.5177,
1288.75,0.5188,
